
mu,x0,y0,vx0,vy0,jacobi_constant,distance_to_primary_1,distance_to_primary_2,label
0.01215,-0.5998628529193007,-1.2590299869354382,0.14284557688519905,0.6502463491710602,2.93569156938236,1.3894469782935919,2.026323915697536,1
0.01215,0.05202514641992928,0.3496584280853804,-0.38524965684525037,-0.46971670531609555,5.337782388711537,0.35549889697319526,0.9990141004556943,0
0.01215,-1.0200728575902631,-0.8717052751527762,0.5312591792095953,0.32038387309597716,2.9092465214068253,1.3325834208716911,2.1889779096104705,1
0.01215,-0.7594525354551132,-0.5066500295769351,0.24206088798738934,-0.8033149110422544,2.3311805869524282,0.90285953058488,1.8192746914301248,1
0.01215,-1.092395551404974,1.1480192340002064,0.00821171860892167,-0.46641369472343563,3.5572329011236037,1.5763497749435742,2.3759986775616277,1
0.01215,0.4770253133218174,1.2681092022615421,0.9718243835867253,-0.9426092737148444,1.4740616012608387,1.3591885211492565,1.3671294047676206,0
0.01215,0.31190395775580204,-0.8343750775948731,0.9161874881775216,-0.2163016032687588,2.13716442959997,0.8950937032784052,1.073817871958297,1
0.01215,0.8363431519957755,-0.8754120921058668,0.26712638772226405,0.4542985779541213,2.836001221196432,1.2191336924180616,0.8884259428885144,1
0.01215,-1.2738512842368954,0.8399180698680097,-0.7908495237955258,0.6873089759095525,2.543883314589332,1.5157019808444645,2.412624103172648,1
0.01215,0.5702236468577504,-1.186881846995039,-0.8830264939531958,0.40308408008450325,2.3053521914955972,1.3220618681743874,1.258213133600683,1
0.01215,-0.9309711827278488,0.6871369635632305,0.37536812477531534,-0.1527370788351603,2.908540012546273,1.1473402165549238,2.0381442387574036,1
0.01215,-0.9986444720810703,1.352830772671645,0.5240047671724661,0.6390176353309134,3.334634740141726,1.6743125284527587,2.4033958032533906,1
0.01215,-0.716425326955363,-1.2128126020983359,-0.7134909830221408,0.4589036876005357,2.684864981726659,1.4024685892976783,2.0917621274603246,0
0.01215,0.7727241627156578,1.3647475405674896,0.04624639828264843,-0.8795131171960788,2.9564790562511005,1.574345356261966,1.381598702718087,1
0.01215,1.002252005101699,1.4292317307713815,-0.7029749772954041,0.16507908222951317,3.6700655468026726,1.752630813433938,1.4293042916029841,1
0.01215,1.4801136287304146,0.2314716148857311,-0.6092654205944177,-0.4634190181409037,3.0113415297743664,1.5101092166229146,0.5439692901889257,1
0.01215,-0.0609480895121004,-1.3220533119779552,0.7874219910633904,0.5321769064042168,2.356094441058467,1.3229535945194417,1.6875433008595992,1
0.01215,-1.3699982527253551,-0.8855255932928278,0.6285550625408542,-0.9191304919886729,2.6495702361168245,1.621082186012145,2.5186512182627876,1
0.01215,1.3333135356461505,1.2968986994245815,-0.652574879772327,0.42767638080705606,3.926247828411647,1.868747805971317,1.3421219359768732,1
0.01215,-0.6352736228826916,-0.7485749439484802,-0.6840706691290406,0.13290412667048956,2.5203856962971667,0.9739853674988763,1.7874268493751861,1
0.01215,0.6311400224142435,1.3082938675614675,0.5952001457450247,0.3727051331570508,2.9898918953986895,1.457893993689754,1.3560511981515202,1
0.01215,0.5825905634995924,1.186775954633862,-0.4322114623392863,0.7477088919086172,2.5096802633165947,1.3274613005164886,1.2540623498733,1
0.01215,0.13520506902711416,-0.5367153705052135,-0.2466328357520262,0.14898805204466004,3.797177071390148,0.5565760552741504,1.0075052194655398,2
0.01215,-1.0626583078232348,0.6733908969655455,-0.3194797677811667,0.6699360632748883,2.626412908672692,1.2478072787581014,2.1582492026103397,1
0.01215,1.089421535040156,-1.126690413892618,-0.929170038398681,0.8723512288020379,2.1072375419242197,1.5757192438909426,1.1312595040431406,1
0.01215,1.277025331291735,0.30601518567147856,-0.8198502201241689,-0.2904213045273103,2.5167526192102816,1.3249974825156101,0.421031668748604,1
0.01215,1.2068565795510273,-1.4057711033709106,-0.1840680993033057,0.22963901863157044,4.424969984993591,1.8606905804193676,1.422728462131586,1
